 datasize : 200 mean : 3.0 variance : 0.25 : averageCase : 2.4941 ms bestCase : 0.0581 ms worstCase : 4.2128 ms 
 datasize : 200 mean : 3.0 variance : 0.5 : averageCase : 2.7481 ms bestCase : 0.068 ms worstCase : 4.5323 ms 
 datasize : 200 mean : 3.0 variance : 0.75 : averageCase : 2.7862 ms bestCase : 0.0573 ms worstCase : 7.3614 ms 
 datasize : 500 mean : 1.0 variance : 0.25 : averageCase : 59.1884 ms bestCase : 0.3822 ms worstCase : 93.3959 ms 
 datasize : 500 mean : 1.0 variance : 0.5 : averageCase : 62.3433 ms bestCase : 0.3614 ms worstCase : 91.9845 ms 
 datasize : 500 mean : 1.0 variance : 0.75 : averageCase : 58.8083 ms bestCase : 0.2941 ms worstCase : 103.2512 ms 
 datasize : 500 mean : 2.0 variance : 0.25 : averageCase : 50.4068 ms bestCase : 0.2934 ms worstCase : 87.9025 ms 
 datasize : 500 mean : 2.0 variance : 0.5 : averageCase : 54.264 ms bestCase : 0.3439 ms worstCase : 88.3074 ms 
 datasize : 500 mean : 2.0 variance : 0.75 : averageCase : 50.4182 ms bestCase : 0.2683 ms worstCase : 77.1967 ms 
 datasize : 500 mean : 3.0 variance : 0.25 : averageCase : 46.1188 ms bestCase : 0.3088 ms worstCase : 74.4924 ms 
 datasize : 500 mean : 3.0 variance : 0.5 : averageCase : 47.6873 ms bestCase : 0.2861 ms worstCase : 74.192 ms 
 datasize : 500 mean : 3.0 variance : 0.75 : averageCase : 49.5556 ms bestCase : 0.2715 ms worstCase : 72.9545 ms 
 datasize : 100 mean : 1.0 variance : 0.25 : averageCase : 3.1995 ms bestCase : 0.0361 ms worstCase : 1.2995 ms 
 datasize : 100 mean : 1.0 variance : 0.5 : averageCase : 1.5098 ms bestCase : 0.0364 ms worstCase : 1.2535 ms 
 datasize : 100 mean : 1.0 variance : 0.75 : averageCase : 4.8767 ms bestCase : 0.0393 ms worstCase : 1.3605 ms 
 datasize : 100 mean : 2.0 variance : 0.25 : averageCase : 0.7553 ms bestCase : 0.0427 ms worstCase : 1.7786 ms 
 datasize : 100 mean : 2.0 variance : 0.5 : averageCase : 0.7125 ms bestCase : 0.0344 ms worstCase : 1.2428 ms 
 datasize : 100 mean : 2.0 variance : 0.75 : averageCase : 0.7834 ms bestCase : 0.0367 ms worstCase : 1.2953 ms 
 datasize : 100 mean : 3.0 variance : 0.25 : averageCase : 0.5547 ms bestCase : 0.0246 ms worstCase : 0.885 ms 
 datasize : 100 mean : 3.0 variance : 0.5 : averageCase : 0.4799 ms bestCase : 0.0234 ms worstCase : 0.8737 ms 
 datasize : 100 mean : 3.0 variance : 0.75 : averageCase : 2.1077 ms bestCase : 0.0232 ms worstCase : 0.9517 ms 
 datasize : 200 mean : 1.0 variance : 0.25 : averageCase : 3.8817 ms bestCase : 0.0706 ms worstCase : 5.4437 ms 
 datasize : 200 mean : 1.0 variance : 0.5 : averageCase : 4.9172 ms bestCase : 0.0572 ms worstCase : 3.8685 ms 
 datasize : 200 mean : 1.0 variance : 0.75 : averageCase : 2.7613 ms bestCase : 0.0594 ms worstCase : 3.5722 ms 
 datasize : 200 mean : 2.0 variance : 0.25 : averageCase : 2.7551 ms bestCase : 0.0585 ms worstCase : 4.4763 ms 
 datasize : 200 mean : 2.0 variance : 0.5 : averageCase : 2.7512 ms bestCase : 0.0694 ms worstCase : 4.4508 ms 
 datasize : 200 mean : 2.0 variance : 0.75 : averageCase : 2.8658 ms bestCase : 0.0584 ms worstCase : 3.5882 ms 
 datasize : 200 mean : 3.0 variance : 0.25 : averageCase : 2.4481 ms bestCase : 0.066 ms worstCase : 3.4189 ms 
 datasize : 200 mean : 3.0 variance : 0.5 : averageCase : 2.6694 ms bestCase : 0.0547 ms worstCase : 4.3824 ms 
 datasize : 200 mean : 3.0 variance : 0.75 : averageCase : 2.7763 ms bestCase : 0.054 ms worstCase : 4.3614 ms 
 datasize : 500 mean : 1.0 variance : 0.25 : averageCase : 50.5434 ms bestCase : 0.3657 ms worstCase : 92.8388 ms 
 datasize : 500 mean : 1.0 variance : 0.5 : averageCase : 51.9647 ms bestCase : 0.3903 ms worstCase : 81.6843 ms 
 datasize : 500 mean : 1.0 variance : 0.75 : averageCase : 51.8388 ms bestCase : 0.2856 ms worstCase : 82.8375 ms 
 datasize : 500 mean : 2.0 variance : 0.25 : averageCase : 50.3729 ms bestCase : 0.2865 ms worstCase : 77.7848 ms 
 datasize : 500 mean : 2.0 variance : 0.5 : averageCase : 47.1074 ms bestCase : 0.3684 ms worstCase : 70.6867 ms 
 datasize : 500 mean : 2.0 variance : 0.75 : averageCase : 39.2855 ms bestCase : 0.2665 ms worstCase : 77.8483 ms 
 datasize : 500 mean : 3.0 variance : 0.25 : averageCase : 42.2101 ms bestCase : 0.3543 ms worstCase : 75.6761 ms 
 datasize : 500 mean : 3.0 variance : 0.5 : averageCase : 46.9294 ms bestCase : 0.3147 ms worstCase : 75.6494 ms 
 datasize : 500 mean : 3.0 variance : 0.75 : averageCase : 39.216 ms bestCase : 0.3114 ms worstCase : 67.7244 ms 
 datasize : 100 mean : 1.0 variance : 0.25 : averageCase : 4.6634 ms bestCase : 0.0347 ms worstCase : 1.3028 ms 
 datasize : 100 mean : 1.0 variance : 0.5 : averageCase : 0.6639 ms bestCase : 0.051 ms worstCase : 1.3943 ms 
 datasize : 100 mean : 1.0 variance : 0.75 : averageCase : 0.7225 ms bestCase : 0.0363 ms worstCase : 1.2343 ms 
 datasize : 100 mean : 2.0 variance : 0.25 : averageCase : 0.8525 ms bestCase : 0.0366 ms worstCase : 1.9131 ms 
 datasize : 100 mean : 2.0 variance : 0.5 : averageCase : 0.7216 ms bestCase : 0.0364 ms worstCase : 1.3088 ms 
 datasize : 100 mean : 2.0 variance : 0.75 : averageCase : 1.4971 ms bestCase : 0.0348 ms worstCase : 1.4896 ms 
 datasize : 100 mean : 3.0 variance : 0.25 : averageCase : 0.5898 ms bestCase : 0.0246 ms worstCase : 0.9069 ms 
 datasize : 100 mean : 3.0 variance : 0.5 : averageCase : 0.5329 ms bestCase : 0.0243 ms worstCase : 0.9063 ms 
 datasize : 100 mean : 3.0 variance : 0.75 : averageCase : 0.5355 ms bestCase : 0.0243 ms worstCase : 0.9396 ms 
 datasize : 200 mean : 1.0 variance : 0.25 : averageCase : 4.4552 ms bestCase : 0.07 ms worstCase : 6.0653 ms 
 datasize : 200 mean : 1.0 variance : 0.5 : averageCase : 2.9618 ms bestCase : 0.0523 ms worstCase : 4.2814 ms 
 datasize : 200 mean : 1.0 variance : 0.75 : averageCase : 3.4316 ms bestCase : 0.0553 ms worstCase : 4.3972 ms 
 datasize : 200 mean : 2.0 variance : 0.25 : averageCase : 2.7296 ms bestCase : 0.0514 ms worstCase : 4.5894 ms 
 datasize : 200 mean : 2.0 variance : 0.5 : averageCase : 2.8812 ms bestCase : 0.0584 ms worstCase : 4.957 ms 
 datasize : 200 mean : 2.0 variance : 0.75 : averageCase : 3.1036 ms bestCase : 0.0579 ms worstCase : 4.6958 ms 
 datasize : 200 mean : 3.0 variance : 0.25 : averageCase : 2.599 ms bestCase : 0.0607 ms worstCase : 4.7914 ms 
 datasize : 200 mean : 3.0 variance : 0.5 : averageCase : 2.7022 ms bestCase : 0.0607 ms worstCase : 10.4052 ms 
 datasize : 200 mean : 3.0 variance : 0.75 : averageCase : 2.9817 ms bestCase : 0.0554 ms worstCase : 4.3055 ms 
 datasize : 500 mean : 1.0 variance : 0.25 : averageCase : 59.9311 ms bestCase : 0.3543 ms worstCase : 86.0385 ms 
 datasize : 500 mean : 1.0 variance : 0.5 : averageCase : 53.5828 ms bestCase : 0.604 ms worstCase : 89.9517 ms 
 datasize : 500 mean : 1.0 variance : 0.75 : averageCase : 53.1584 ms bestCase : 0.3645 ms worstCase : 87.5519 ms 
 datasize : 500 mean : 2.0 variance : 0.25 : averageCase : 49.0373 ms bestCase : 0.3533 ms worstCase : 80.357 ms 
 datasize : 500 mean : 2.0 variance : 0.5 : averageCase : 49.5592 ms bestCase : 0.3627 ms worstCase : 86.2409 ms 
 datasize : 500 mean : 2.0 variance : 0.75 : averageCase : 58.2672 ms bestCase : 0.5123 ms worstCase : 80.8812 ms 
