Worst Time taken to sort Worstresults_datasize_100_mean_3.0_variance_0.75.csv: 0.9396 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_200_mean_1.0_variance_0.25.csv: 4.4552 milliseconds
Best Time taken to sort Bestresults_datasize_200_mean_1.0_variance_0.25.csv: 0.07 milliseconds
Worst Time taken to sort Worstresults_datasize_200_mean_1.0_variance_0.25.csv: 6.0653 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_200_mean_1.0_variance_0.5.csv: 2.9618 milliseconds
Best Time taken to sort Bestresults_datasize_200_mean_1.0_variance_0.5.csv: 0.0523 milliseconds
Worst Time taken to sort Worstresults_datasize_200_mean_1.0_variance_0.5.csv: 4.2814 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_200_mean_1.0_variance_0.75.csv: 3.4316 milliseconds
Best Time taken to sort Bestresults_datasize_200_mean_1.0_variance_0.75.csv: 0.0553 milliseconds
Worst Time taken to sort Worstresults_datasize_200_mean_1.0_variance_0.75.csv: 4.3972 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_200_mean_2.0_variance_0.25.csv: 2.7296 milliseconds
Best Time taken to sort Bestresults_datasize_200_mean_2.0_variance_0.25.csv: 0.0514 milliseconds
Worst Time taken to sort Worstresults_datasize_200_mean_2.0_variance_0.25.csv: 4.5894 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_200_mean_2.0_variance_0.5.csv: 2.8812 milliseconds
Best Time taken to sort Bestresults_datasize_200_mean_2.0_variance_0.5.csv: 0.0584 milliseconds
Worst Time taken to sort Worstresults_datasize_200_mean_2.0_variance_0.5.csv: 4.957 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_200_mean_2.0_variance_0.75.csv: 3.1036 milliseconds
Best Time taken to sort Bestresults_datasize_200_mean_2.0_variance_0.75.csv: 0.0579 milliseconds
Worst Time taken to sort Worstresults_datasize_200_mean_2.0_variance_0.75.csv: 4.6958 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_200_mean_3.0_variance_0.25.csv: 2.599 milliseconds
Best Time taken to sort Bestresults_datasize_200_mean_3.0_variance_0.25.csv: 0.0607 milliseconds
Worst Time taken to sort Worstresults_datasize_200_mean_3.0_variance_0.25.csv: 4.7914 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_200_mean_3.0_variance_0.5.csv: 2.7022 milliseconds
Best Time taken to sort Bestresults_datasize_200_mean_3.0_variance_0.5.csv: 0.0607 milliseconds
Worst Time taken to sort Worstresults_datasize_200_mean_3.0_variance_0.5.csv: 10.4052 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_200_mean_3.0_variance_0.75.csv: 2.9817 milliseconds
Best Time taken to sort Bestresults_datasize_200_mean_3.0_variance_0.75.csv: 0.0554 milliseconds
Worst Time taken to sort Worstresults_datasize_200_mean_3.0_variance_0.75.csv: 4.3055 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_500_mean_1.0_variance_0.25.csv: 59.9311 milliseconds
Best Time taken to sort Bestresults_datasize_500_mean_1.0_variance_0.25.csv: 0.3543 milliseconds
Worst Time taken to sort Worstresults_datasize_500_mean_1.0_variance_0.25.csv: 86.0385 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_500_mean_1.0_variance_0.5.csv: 53.5828 milliseconds
Best Time taken to sort Bestresults_datasize_500_mean_1.0_variance_0.5.csv: 0.604 milliseconds
Worst Time taken to sort Worstresults_datasize_500_mean_1.0_variance_0.5.csv: 89.9517 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_500_mean_1.0_variance_0.75.csv: 53.1584 milliseconds
Best Time taken to sort Bestresults_datasize_500_mean_1.0_variance_0.75.csv: 0.3645 milliseconds
Worst Time taken to sort Worstresults_datasize_500_mean_1.0_variance_0.75.csv: 87.5519 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_500_mean_2.0_variance_0.25.csv: 49.0373 milliseconds
Best Time taken to sort Bestresults_datasize_500_mean_2.0_variance_0.25.csv: 0.3533 milliseconds
Worst Time taken to sort Worstresults_datasize_500_mean_2.0_variance_0.25.csv: 80.357 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_500_mean_2.0_variance_0.5.csv: 49.5592 milliseconds
Best Time taken to sort Bestresults_datasize_500_mean_2.0_variance_0.5.csv: 0.3627 milliseconds
Worst Time taken to sort Worstresults_datasize_500_mean_2.0_variance_0.5.csv: 86.2409 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_500_mean_2.0_variance_0.75.csv: 58.2672 milliseconds
Best Time taken to sort Bestresults_datasize_500_mean_2.0_variance_0.75.csv: 0.5123 milliseconds
Worst Time taken to sort Worstresults_datasize_500_mean_2.0_variance_0.75.csv: 80.8812 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_500_mean_3.0_variance_0.25.csv: 47.3335 milliseconds
Best Time taken to sort Bestresults_datasize_500_mean_3.0_variance_0.25.csv: 0.285 milliseconds
Worst Time taken to sort Worstresults_datasize_500_mean_3.0_variance_0.25.csv: 93.5161 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_500_mean_3.0_variance_0.5.csv: 66.0201 milliseconds
Best Time taken to sort Bestresults_datasize_500_mean_3.0_variance_0.5.csv: 0.274 milliseconds
Worst Time taken to sort Worstresults_datasize_500_mean_3.0_variance_0.5.csv: 76.6515 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_500_mean_3.0_variance_0.75.csv: 48.2616 milliseconds
Best Time taken to sort Bestresults_datasize_500_mean_3.0_variance_0.75.csv: 0.292 milliseconds
Worst Time taken to sort Worstresults_datasize_500_mean_3.0_variance_0.75.csv: 75.657 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_100_mean_1.0_variance_0.25.csv: 4.6849 milliseconds
Best Time taken to sort Bestresults_datasize_100_mean_1.0_variance_0.25.csv: 0.0362 milliseconds
Worst Time taken to sort Worstresults_datasize_100_mean_1.0_variance_0.25.csv: 1.8632 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_100_mean_1.0_variance_0.5.csv: 0.9668 milliseconds
Best Time taken to sort Bestresults_datasize_100_mean_1.0_variance_0.5.csv: 0.0388 milliseconds
Worst Time taken to sort Worstresults_datasize_100_mean_1.0_variance_0.5.csv: 1.4525 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_100_mean_1.0_variance_0.75.csv: 0.6369 milliseconds
Best Time taken to sort Bestresults_datasize_100_mean_1.0_variance_0.75.csv: 0.0371 milliseconds
Worst Time taken to sort Worstresults_datasize_100_mean_1.0_variance_0.75.csv: 1.3973 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_100_mean_2.0_variance_0.25.csv: 0.8457 milliseconds
Best Time taken to sort Bestresults_datasize_100_mean_2.0_variance_0.25.csv: 0.0534 milliseconds
Worst Time taken to sort Worstresults_datasize_100_mean_2.0_variance_0.25.csv: 1.2951 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_100_mean_2.0_variance_0.5.csv: 0.7914 milliseconds
Best Time taken to sort Bestresults_datasize_100_mean_2.0_variance_0.5.csv: 0.0376 milliseconds
Worst Time taken to sort Worstresults_datasize_100_mean_2.0_variance_0.5.csv: 1.8043 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_100_mean_2.0_variance_0.75.csv: 0.6814 milliseconds
Best Time taken to sort Bestresults_datasize_100_mean_2.0_variance_0.75.csv: 0.0472 milliseconds
Worst Time taken to sort Worstresults_datasize_100_mean_2.0_variance_0.75.csv: 1.4673 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_100_mean_3.0_variance_0.25.csv: 2.3352 milliseconds
Best Time taken to sort Bestresults_datasize_100_mean_3.0_variance_0.25.csv: 0.0432 milliseconds
Worst Time taken to sort Worstresults_datasize_100_mean_3.0_variance_0.25.csv: 0.9133 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_100_mean_3.0_variance_0.5.csv: 0.5456 milliseconds
Best Time taken to sort Bestresults_datasize_100_mean_3.0_variance_0.5.csv: 0.0247 milliseconds
Worst Time taken to sort Worstresults_datasize_100_mean_3.0_variance_0.5.csv: 0.9224 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_100_mean_3.0_variance_0.75.csv: 0.5735 milliseconds
Best Time taken to sort Bestresults_datasize_100_mean_3.0_variance_0.75.csv: 0.0249 milliseconds
Worst Time taken to sort Worstresults_datasize_100_mean_3.0_variance_0.75.csv: 0.89 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_200_mean_1.0_variance_0.25.csv: 4.002 milliseconds
Best Time taken to sort Bestresults_datasize_200_mean_1.0_variance_0.25.csv: 0.068 milliseconds
Worst Time taken to sort Worstresults_datasize_200_mean_1.0_variance_0.25.csv: 6.3137 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_200_mean_1.0_variance_0.5.csv: 3.9803 milliseconds
Best Time taken to sort Bestresults_datasize_200_mean_1.0_variance_0.5.csv: 0.1121 milliseconds
Worst Time taken to sort Worstresults_datasize_200_mean_1.0_variance_0.5.csv: 4.2048 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_200_mean_1.0_variance_0.75.csv: 2.8132 milliseconds
Best Time taken to sort Bestresults_datasize_200_mean_1.0_variance_0.75.csv: 0.0564 milliseconds
Worst Time taken to sort Worstresults_datasize_200_mean_1.0_variance_0.75.csv: 3.9414 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_200_mean_2.0_variance_0.25.csv: 2.6021 milliseconds
Best Time taken to sort Bestresults_datasize_200_mean_2.0_variance_0.25.csv: 0.0542 milliseconds
Worst Time taken to sort Worstresults_datasize_200_mean_2.0_variance_0.25.csv: 4.3205 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_200_mean_2.0_variance_0.5.csv: 3.0991 milliseconds
Best Time taken to sort Bestresults_datasize_200_mean_2.0_variance_0.5.csv: 0.0587 milliseconds
Worst Time taken to sort Worstresults_datasize_200_mean_2.0_variance_0.5.csv: 4.4637 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_200_mean_2.0_variance_0.75.csv: 2.8473 milliseconds
Best Time taken to sort Bestresults_datasize_200_mean_2.0_variance_0.75.csv: 0.063 milliseconds
Worst Time taken to sort Worstresults_datasize_200_mean_2.0_variance_0.75.csv: 3.8522 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_200_mean_3.0_variance_0.25.csv: 2.9228 milliseconds
Best Time taken to sort Bestresults_datasize_200_mean_3.0_variance_0.25.csv: 0.0525 milliseconds
Worst Time taken to sort Worstresults_datasize_200_mean_3.0_variance_0.25.csv: 3.953 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_200_mean_3.0_variance_0.5.csv: 2.8551 milliseconds
Best Time taken to sort Bestresults_datasize_200_mean_3.0_variance_0.5.csv: 0.0539 milliseconds
Worst Time taken to sort Worstresults_datasize_200_mean_3.0_variance_0.5.csv: 4.3116 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_200_mean_3.0_variance_0.75.csv: 2.8963 milliseconds
Best Time taken to sort Bestresults_datasize_200_mean_3.0_variance_0.75.csv: 0.0542 milliseconds
Worst Time taken to sort Worstresults_datasize_200_mean_3.0_variance_0.75.csv: 4.4884 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_500_mean_1.0_variance_0.25.csv: 49.015 milliseconds
Best Time taken to sort Bestresults_datasize_500_mean_1.0_variance_0.25.csv: 0.3571 milliseconds
Worst Time taken to sort Worstresults_datasize_500_mean_1.0_variance_0.25.csv: 82.1312 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_500_mean_1.0_variance_0.5.csv: 48.2427 milliseconds
Best Time taken to sort Bestresults_datasize_500_mean_1.0_variance_0.5.csv: 0.3555 milliseconds
Worst Time taken to sort Worstresults_datasize_500_mean_1.0_variance_0.5.csv: 80.659 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_500_mean_1.0_variance_0.75.csv: 50.8809 milliseconds
Best Time taken to sort Bestresults_datasize_500_mean_1.0_variance_0.75.csv: 0.2815 milliseconds
Worst Time taken to sort Worstresults_datasize_500_mean_1.0_variance_0.75.csv: 76.4942 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_500_mean_2.0_variance_0.25.csv: 45.372 milliseconds
Best Time taken to sort Bestresults_datasize_500_mean_2.0_variance_0.25.csv: 0.3535 milliseconds
Worst Time taken to sort Worstresults_datasize_500_mean_2.0_variance_0.25.csv: 80.5417 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_500_mean_2.0_variance_0.5.csv: 49.9137 milliseconds
Best Time taken to sort Bestresults_datasize_500_mean_2.0_variance_0.5.csv: 0.3924 milliseconds
Worst Time taken to sort Worstresults_datasize_500_mean_2.0_variance_0.5.csv: 69.0372 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_500_mean_2.0_variance_0.75.csv: 39.4041 milliseconds
Best Time taken to sort Bestresults_datasize_500_mean_2.0_variance_0.75.csv: 0.2831 milliseconds
Worst Time taken to sort Worstresults_datasize_500_mean_2.0_variance_0.75.csv: 64.5734 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_500_mean_3.0_variance_0.25.csv: 39.9626 milliseconds
Best Time taken to sort Bestresults_datasize_500_mean_3.0_variance_0.25.csv: 0.3022 milliseconds
Worst Time taken to sort Worstresults_datasize_500_mean_3.0_variance_0.25.csv: 64.369 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_500_mean_3.0_variance_0.5.csv: 43.0951 milliseconds
Best Time taken to sort Bestresults_datasize_500_mean_3.0_variance_0.5.csv: 0.272 milliseconds
Worst Time taken to sort Worstresults_datasize_500_mean_3.0_variance_0.5.csv: 65.8255 milliseconds
********************************************************************************

Average Time taken to sort results_datasize_500_mean_3.0_variance_0.75.csv: 43.2757 milliseconds
Best Time taken to sort Bestresults_datasize_500_mean_3.0_variance_0.75.csv: 0.288 milliseconds
Worst Time taken to sort Worstresults_datasize_500_mean_3.0_variance_0.75.csv: 65.9696 milliseconds
********************************************************************************

